,src,as_array,categories
2615,jazz.920.jpeg,"[[[190. 191. 185.]
  [193. 194. 188.]
  [197. 198. 192.]
  ...
  [190. 186. 177.]
  [189. 182. 166.]
  [189. 182. 166.]]

 [[186. 187. 181.]
  [189. 190. 184.]
  [193. 194. 188.]
  ...
  [198. 194. 185.]
  [197. 188. 179.]
  [197. 188. 179.]]

 [[195. 196. 190.]
  [198. 199. 193.]
  [202. 203. 197.]
  ...
  [196. 192. 183.]
  [199. 189. 187.]
  [199. 189. 187.]]

 ...

 [[193. 194. 188.]
  [180. 181. 175.]
  [192. 193. 187.]
  ...
  [208. 209. 203.]
  [217. 217. 215.]
  [ 96.  98.  87.]]

 [[190. 185. 181.]
  [184. 179. 175.]
  [187. 182. 178.]
  ...
  [206. 207. 201.]
  [202. 202. 194.]
  [ 81.  91.  56.]]

 [[181. 176. 172.]
  [186. 181. 177.]
  [182. 177. 173.]
  ...
  [206. 207. 201.]
  [187. 187. 179.]
  [ 75.  85.  50.]]]",['jazz']
2616,jazz.921.jpeg,"[[[180. 177. 158.]
  [213. 210. 191.]
  [226. 223. 204.]
  ...
  [200. 203. 186.]
  [207. 200. 182.]
  [168. 161. 143.]]

 [[208. 205. 186.]
  [210. 207. 188.]
  [206. 203. 184.]
  ...
  [187. 190. 173.]
  [199. 192. 174.]
  [174. 167. 149.]]

 [[195. 192. 173.]
  [201. 198. 179.]
  [203. 200. 181.]
  ...
  [195. 198. 181.]
  [208. 201. 183.]
  [188. 181. 163.]]

 ...

 [[221. 218. 201.]
  [220. 216. 205.]
  [219. 214. 210.]
  ...
  [214. 210. 201.]
  [215. 212. 197.]
  [210. 207. 192.]]

 [[226. 222. 211.]
  [218. 213. 209.]
  [228. 222. 224.]
  ...
  [209. 206. 189.]
  [219. 216. 201.]
  [213. 210. 195.]]

 [[177. 173. 162.]
  [193. 188. 184.]
  [198. 192. 194.]
  ...
  [141. 138. 121.]
  [140. 137. 122.]
  [135. 132. 117.]]]",['jazz']
2617,jazz.922.jpeg,"[[[112. 133. 136.]
  [120. 107.  90.]
  [ 70.  63.  57.]
  ...
  [197. 234. 255.]
  [179. 221. 245.]
  [194. 237. 254.]]

 [[ 28.  44.  59.]
  [ 24.  18.  22.]
  [  5.   0.  11.]
  ...
  [ 39.  53.  62.]
  [ 58.  75.  69.]
  [167. 184. 174.]]

 [[ 25.  36.  42.]
  [  3.   8.  14.]
  [ 30.  29.  37.]
  ...
  [ 41.  46.  52.]
  [ 12.  13.  33.]
  [ 76.  78.  91.]]

 ...

 [[ 58.  60.  47.]
  [ 64.  65.  59.]
  [ 30.  30.  30.]
  ...
  [131. 131. 131.]
  [ 75. 109. 119.]
  [ 75. 109. 119.]]

 [[ 12.  17.  13.]
  [ 10.  15.  11.]
  [ 21.  26.  22.]
  ...
  [111. 128. 122.]
  [ 67. 107. 115.]
  [ 67. 107. 115.]]

 [[  9.  17.  19.]
  [  5.  13.  15.]
  [  7.  15.  17.]
  ...
  [ 85. 108. 100.]
  [ 67. 107. 115.]
  [ 67. 107. 115.]]]",['jazz']
2618,jazz.923.jpeg,"[[[222. 210. 188.]
  [231. 219. 197.]
  [237. 225. 203.]
  ...
  [234. 223. 195.]
  [237. 226. 198.]
  [237. 226. 198.]]

 [[234. 222. 200.]
  [238. 226. 204.]
  [238. 226. 204.]
  ...
  [234. 223. 195.]
  [232. 221. 193.]
  [232. 221. 193.]]

 [[235. 223. 201.]
  [239. 227. 205.]
  [238. 226. 204.]
  ...
  [234. 223. 195.]
  [231. 220. 192.]
  [231. 220. 192.]]

 ...

 [[239. 227. 205.]
  [239. 227. 205.]
  [239. 227. 205.]
  ...
  [238. 232. 208.]
  [238. 232. 208.]
  [230. 224. 200.]]

 [[237. 226. 198.]
  [237. 226. 198.]
  [237. 226. 198.]
  ...
  [242. 229. 210.]
  [244. 226. 202.]
  [232. 214. 190.]]

 [[222. 211. 183.]
  [222. 211. 183.]
  [222. 211. 183.]
  ...
  [235. 223. 197.]
  [228. 211. 181.]
  [217. 200. 170.]]]",['jazz']
2619,jazz.924.jpeg,"[[[200. 189. 135.]
  [197. 153. 116.]
  [141.  92.  62.]
  ...
  [182. 185. 166.]
  [212. 221. 226.]
  [151. 173. 214.]]

 [[119. 103.  80.]
  [116. 103.  86.]
  [ 81.  79.  64.]
  ...
  [ 52.  54.  41.]
  [126. 150. 176.]
  [100. 137. 217.]]

 [[104.  94.  82.]
  [ 96. 107.  93.]
  [ 81.  94.  85.]
  ...
  [ 57.  58.  52.]
  [126. 152. 151.]
  [ 84. 132. 181.]]

 ...

 [[119. 110.  95.]
  [ 38.  34.  23.]
  [ 21.  22.  16.]
  ...
  [ 33.  34.  28.]
  [ 27.  34.  26.]
  [ 27.  34.  26.]]

 [[129. 121. 102.]
  [ 27.  24.   7.]
  [ 19.  21.   8.]
  ...
  [ 48.  49.  43.]
  [ 58.  59.  53.]
  [ 58.  59.  53.]]

 [[129. 121. 102.]
  [ 27.  24.   7.]
  [ 19.  21.   8.]
  ...
  [ 60.  61.  55.]
  [ 58.  58.  56.]
  [ 58.  58.  56.]]]",['jazz']
2620,jazz.925.jpeg,"[[[146. 161. 166.]
  [168. 183. 188.]
  [173. 188. 193.]
  ...
  [197. 200. 215.]
  [188. 192. 201.]
  [188. 192. 201.]]

 [[165. 180. 185.]
  [184. 199. 204.]
  [184. 199. 204.]
  ...
  [198. 201. 216.]
  [196. 200. 209.]
  [196. 200. 209.]]

 [[161. 176. 181.]
  [181. 196. 201.]
  [183. 198. 203.]
  ...
  [200. 203. 218.]
  [198. 202. 211.]
  [198. 202. 211.]]

 ...

 [[106. 114. 125.]
  [144. 172. 183.]
  [156. 183. 200.]
  ...
  [191. 204. 221.]
  [186. 199. 216.]
  [185. 198. 215.]]

 [[ 94.  97. 104.]
  [150. 173. 179.]
  [167. 189. 202.]
  ...
  [190. 204. 215.]
  [185. 193. 206.]
  [183. 191. 204.]]

 [[ 96.  99. 106.]
  [179. 202. 208.]
  [189. 211. 224.]
  ...
  [190. 204. 215.]
  [200. 208. 221.]
  [207. 215. 228.]]]",['jazz']
2621,jazz.927.jpeg,"[[[166. 121. 118.]
  [216. 164. 177.]
  [222. 162. 172.]
  ...
  [163.  95.  84.]
  [186. 114.  89.]
  [202. 130. 105.]]

 [[117.  69.  81.]
  [159. 104. 133.]
  [204. 142. 167.]
  ...
  [135.  88.  98.]
  [148.  97. 112.]
  [179. 128. 143.]]

 [[159. 112. 118.]
  [187. 133. 156.]
  [161. 100. 118.]
  ...
  [133.  89. 112.]
  [130.  92. 115.]
  [144. 106. 129.]]

 ...

 [[210. 217. 209.]
  [201. 208. 200.]
  [204. 211. 203.]
  ...
  [160. 157. 140.]
  [105.  97.  84.]
  [223. 215. 202.]]

 [[236. 237. 231.]
  [222. 223. 217.]
  [217. 218. 212.]
  ...
  [154. 143. 121.]
  [119. 112.  96.]
  [208. 199. 190.]]

 [[ 84.  66.  66.]
  [ 83.  65.  65.]
  [ 87.  69.  69.]
  ...
  [135. 124. 102.]
  [136. 129. 113.]
  [185. 176. 167.]]]",['jazz']
2622,jazz.928.jpeg,"[[[124. 117.  88.]
  [ 32.  22.  12.]
  [ 31.  21.  12.]
  ...
  [ 44.  39.  35.]
  [ 79.  73.  51.]
  [168. 164. 129.]]

 [[ 39.  35.  23.]
  [ 36.  29.  37.]
  [ 53.  46.  54.]
  ...
  [ 13.   8.   4.]
  [ 35.  28.  12.]
  [241. 236. 204.]]

 [[ 31.  33.  20.]
  [ 26.  25.  31.]
  [ 26.  25.  31.]
  ...
  [ 14.   9.   5.]
  [ 25.  16.   9.]
  [224. 219. 187.]]

 ...

 [[ 83.  83.  71.]
  [ 29.  34.  27.]
  [ 12.  23.  19.]
  ...
  [ 10.  10.  10.]
  [ 23.  24.  19.]
  [ 38.  39.  31.]]

 [[ 70.  59.  53.]
  [ 25.  20.  16.]
  [ 46.  46.  46.]
  ...
  [  8.  10.   5.]
  [ 35.  33.  20.]
  [105. 100.  81.]]

 [[152. 142. 130.]
  [133. 129. 120.]
  [ 18.  19.  14.]
  ...
  [ 75.  72.  65.]
  [128. 126. 111.]
  [170. 164. 150.]]]",['jazz']
2623,jazz.929.jpeg,"[[[ 35.  27.  40.]
  [ 34.  26.  39.]
  [ 32.  24.  37.]
  ...
  [ 18.  17.  23.]
  [ 26.  19.  27.]
  [ 47.  40.  48.]]

 [[ 39.  31.  44.]
  [ 38.  30.  43.]
  [ 36.  28.  41.]
  ...
  [ 18.  17.  23.]
  [ 19.  12.  20.]
  [ 27.  20.  28.]]

 [[ 38.  30.  43.]
  [ 36.  28.  41.]
  [ 34.  26.  39.]
  ...
  [ 18.  17.  23.]
  [ 23.  16.  24.]
  [ 25.  18.  26.]]

 ...

 [[ 57.  34.  42.]
  [ 22.  20.  21.]
  [ 22.  20.  21.]
  ...
  [ 15.   8.  16.]
  [ 20.  13.  21.]
  [ 20.  13.  21.]]

 [[ 96.  69.  78.]
  [ 20.  11.  14.]
  [ 19.  10.  13.]
  ...
  [ 17.  11.  13.]
  [ 16.  10.  12.]
  [ 23.  17.  19.]]

 [[120.  93. 102.]
  [ 17.   8.  11.]
  [ 21.  12.  15.]
  ...
  [ 19.  13.  15.]
  [ 24.  18.  20.]
  [ 30.  24.  26.]]]",['jazz']
2624,jazz.930.jpeg,"[[[ 20.  17.  60.]
  [ 19.  16.  59.]
  [ 22.  19.  62.]
  ...
  [ 28.  26.  37.]
  [ 27.  25.  36.]
  [ 41.  39.  50.]]

 [[ 13.  15.  56.]
  [ 13.  15.  56.]
  [ 19.  21.  62.]
  ...
  [ 28.  26.  37.]
  [ 25.  23.  34.]
  [ 24.  22.  33.]]

 [[ 15.  23.  62.]
  [ 20.  28.  67.]
  [ 30.  38.  77.]
  ...
  [ 28.  26.  37.]
  [ 31.  29.  40.]
  [ 31.  29.  40.]]

 ...

 [[ 26.  25.  31.]
  [ 31.  30.  36.]
  [ 36.  35.  41.]
  ...
  [237. 217. 182.]
  [253. 222. 191.]
  [254. 219. 189.]]

 [[ 29.  23.  23.]
  [ 31.  24.  31.]
  [ 34.  26.  39.]
  ...
  [246. 215. 184.]
  [253. 222. 191.]
  [249. 218. 187.]]

 [[ 44.  38.  38.]
  [ 31.  24.  31.]
  [ 29.  21.  34.]
  ...
  [246. 215. 184.]
  [253. 222. 191.]
  [251. 220. 189.]]]",['jazz']
2625,jazz.931.jpeg,"[[[220. 203. 177.]
  [237. 220. 194.]
  [239. 222. 196.]
  ...
  [228. 211. 185.]
  [224. 207. 181.]
  [219. 202. 176.]]

 [[222. 205. 179.]
  [238. 221. 195.]
  [241. 224. 198.]
  ...
  [230. 213. 187.]
  [225. 208. 182.]
  [221. 204. 178.]]

 [[224. 207. 181.]
  [240. 223. 197.]
  [243. 226. 200.]
  ...
  [232. 215. 189.]
  [227. 210. 184.]
  [223. 206. 180.]]

 ...

 [[219. 208. 180.]
  [225. 214. 186.]
  [228. 217. 189.]
  ...
  [239. 226. 210.]
  [243. 231. 209.]
  [219. 207. 185.]]

 [[213. 201. 177.]
  [219. 207. 183.]
  [222. 210. 186.]
  ...
  [237. 225. 203.]
  [244. 232. 210.]
  [215. 203. 181.]]

 [[ 64.  51.  34.]
  [ 75.  62.  45.]
  [ 83.  70.  53.]
  ...
  [237. 225. 203.]
  [238. 226. 204.]
  [202. 190. 168.]]]",['jazz']
2626,jazz.932.jpeg,"[[[122. 109. 103.]
  [126. 102.  92.]
  [143. 105.  92.]
  ...
  [228. 147. 104.]
  [196. 116.  65.]
  [181. 100.  53.]]

 [[134. 111.  97.]
  [127.  95.  82.]
  [155. 115. 103.]
  ...
  [224. 140.  94.]
  [208. 126.  70.]
  [190. 107.  57.]]

 [[157. 121.  97.]
  [144. 106.  87.]
  [136.  96.  84.]
  ...
  [200. 108.  59.]
  [227. 137.  77.]
  [230. 139.  86.]]

 ...

 [[ 52.  41.  45.]
  [ 55.  44.  48.]
  [ 45.  34.  38.]
  ...
  [188. 118.  82.]
  [170.  97.  80.]
  [160.  86.  73.]]

 [[ 57.  53.  54.]
  [ 41.  32.  35.]
  [ 54.  37.  43.]
  ...
  [186. 106.  73.]
  [204. 129.  90.]
  [190. 116.  77.]]

 [[ 88.  84.  85.]
  [ 65.  56.  59.]
  [ 84.  67.  73.]
  ...
  [193. 114.  73.]
  [222. 158. 120.]
  [180. 112.  75.]]]",['jazz']
2627,jazz.933.jpeg,"[[[220. 215. 221.]
  [224. 219. 225.]
  [224. 219. 225.]
  ...
  [240. 231. 226.]
  [238. 231. 239.]
  [238. 231. 239.]]

 [[214. 207. 201.]
  [221. 214. 208.]
  [217. 210. 204.]
  ...
  [247. 238. 233.]
  [242. 235. 243.]
  [242. 235. 243.]]

 [[202. 189. 173.]
  [217. 204. 188.]
  [215. 202. 186.]
  ...
  [233. 224. 219.]
  [241. 234. 242.]
  [241. 234. 242.]]

 ...

 [[ 95.  55.  79.]
  [ 63.  23.  47.]
  [ 54.  14.  38.]
  ...
  [ 68.  15.  43.]
  [ 75.  27.  49.]
  [116.  74.  94.]]

 [[129. 107. 120.]
  [102.  75.  94.]
  [ 81.  45.  73.]
  ...
  [ 65.  23.  47.]
  [ 78.  42.  54.]
  [ 84.  52.  63.]]

 [[127. 127. 127.]
  [130. 123. 131.]
  [117. 103. 120.]
  ...
  [ 91.  70.  87.]
  [105.  94.  98.]
  [107. 101. 103.]]]",['jazz']
2628,jazz.934.jpeg,"[[[126.  92. 119.]
  [134.  93. 123.]
  [140.  93. 125.]
  ...
  [134.  88. 125.]
  [124.  82. 118.]
  [119.  77. 113.]]

 [[130.  96. 123.]
  [128.  87. 117.]
  [135.  88. 120.]
  ...
  [138.  83. 123.]
  [128.  86. 122.]
  [120.  78. 114.]]

 [[124.  90. 117.]
  [125.  84. 114.]
  [128.  81. 113.]
  ...
  [150.  85. 128.]
  [127.  85. 121.]
  [120.  78. 114.]]

 ...

 [[126.  98. 139.]
  [114.  83. 140.]
  [121.  91. 141.]
  ...
  [117.  88. 134.]
  [146. 104. 142.]
  [141.  99. 137.]]

 [[130.  98. 137.]
  [121.  86. 140.]
  [129.  96. 143.]
  ...
  [128. 100. 140.]
  [158. 120. 159.]
  [155. 117. 156.]]

 [[130.  98. 137.]
  [123.  88. 142.]
  [132.  99. 146.]
  ...
  [128.  99. 145.]
  [149. 111. 150.]
  [153. 115. 154.]]]",['jazz']
2629,jazz.935.jpeg,"[[[243. 152.  95.]
  [247. 136.  81.]
  [252. 142.  79.]
  ...
  [246. 131.  66.]
  [246. 125.  56.]
  [246. 125.  56.]]

 [[246. 160. 101.]
  [247. 142.  85.]
  [251. 146.  81.]
  ...
  [246. 131.  66.]
  [248. 127.  58.]
  [248. 127.  58.]]

 [[248. 168. 107.]
  [248. 149.  90.]
  [249. 150.  83.]
  ...
  [246. 131.  66.]
  [250. 129.  60.]
  [250. 129.  60.]]

 ...

 [[245. 140.  85.]
  [243. 132.  79.]
  [245. 127.  77.]
  ...
  [244.  96.  36.]
  [237. 107.  49.]
  [238. 108.  50.]]

 [[245. 140.  85.]
  [243. 132.  79.]
  [245. 127.  77.]
  ...
  [240.  97.  41.]
  [231.  98.  42.]
  [237. 104.  48.]]

 [[245. 140.  85.]
  [243. 132.  79.]
  [245. 127.  77.]
  ...
  [242.  99.  43.]
  [219. 102.  59.]
  [226. 109.  66.]]]",['jazz']
2630,jazz.936.jpeg,"[[[30. 30. 30.]
  [38. 21. 27.]
  [44.  6. 19.]
  ...
  [25. 27. 26.]
  [40. 29. 33.]
  [38. 27. 31.]]

 [[28. 22. 24.]
  [34. 30. 31.]
  [22. 22. 22.]
  ...
  [47. 35. 39.]
  [40. 29. 33.]
  [38. 27. 31.]]

 [[28. 22. 24.]
  [28. 26. 27.]
  [19. 21. 20.]
  ...
  [35. 29. 31.]
  [40. 29. 33.]
  [38. 27. 31.]]

 ...

 [[28. 17. 21.]
  [28. 17. 21.]
  [28. 17. 21.]
  ...
  [25. 15. 13.]
  [25. 15. 13.]
  [25. 15. 13.]]

 [[22. 16. 18.]
  [25. 19. 21.]
  [26. 20. 22.]
  ...
  [22. 17. 13.]
  [20. 15. 11.]
  [17. 12.  8.]]

 [[23. 17. 19.]
  [23. 17. 19.]
  [25. 19. 21.]
  ...
  [22. 17. 13.]
  [20. 15. 11.]
  [17. 12.  8.]]]",['jazz']
2631,jazz.937.jpeg,"[[[114. 115. 109.]
  [116. 117. 111.]
  [117. 118. 112.]
  ...
  [ 72.  73.  67.]
  [ 80.  80.  80.]
  [ 80.  80.  80.]]

 [[115. 116. 110.]
  [116. 117. 111.]
  [118. 119. 113.]
  ...
  [ 76.  77.  71.]
  [ 79.  79.  79.]
  [ 79.  79.  79.]]

 [[ 99. 100.  94.]
  [100. 101.  95.]
  [102. 103.  97.]
  ...
  [ 86.  87.  81.]
  [ 85.  85.  85.]
  [ 85.  85.  85.]]

 ...

 [[ 18.  17.  23.]
  [ 14.  13.  19.]
  [ 13.  12.  18.]
  ...
  [ 11.  10.  16.]
  [ 11.  10.  16.]
  [ 11.  10.  16.]]

 [[ 18.  17.  23.]
  [ 16.  15.  21.]
  [ 14.  13.  19.]
  ...
  [  8.   7.  13.]
  [ 11.  10.  16.]
  [ 11.  10.  16.]]

 [[ 18.  17.  23.]
  [ 16.  15.  21.]
  [ 14.  13.  19.]
  ...
  [ 10.   9.  15.]
  [ 11.  10.  16.]
  [ 11.  10.  16.]]]",['jazz']
2632,jazz.938.jpeg,"[[[ 37.  32.  26.]
  [ 95.  90.  84.]
  [118. 113. 107.]
  ...
  [192. 198. 170.]
  [ 76.  83.  75.]
  [ 90.  94. 106.]]

 [[195. 194. 163.]
  [198. 197. 166.]
  [198. 197. 166.]
  ...
  [189. 195. 167.]
  [ 84.  91.  83.]
  [ 96. 100. 112.]]

 [[182. 183. 143.]
  [188. 189. 149.]
  [192. 193. 153.]
  ...
  [204. 210. 182.]
  [ 87.  94.  86.]
  [ 97. 101. 113.]]

 ...

 [[184. 181. 146.]
  [185. 191. 153.]
  [195. 191. 156.]
  ...
  [169. 152. 132.]
  [184. 164. 139.]
  [209. 204. 174.]]

 [[192. 192. 156.]
  [175. 175. 139.]
  [185. 185. 149.]
  ...
  [213. 219. 185.]
  [217. 221. 194.]
  [219. 223. 196.]]

 [[190. 190. 154.]
  [173. 173. 137.]
  [177. 177. 141.]
  ...
  [213. 219. 185.]
  [203. 207. 180.]
  [205. 209. 182.]]]",['jazz']
2633,jazz.939.jpeg,"[[[255. 252. 243.]
  [255. 255. 246.]
  [255. 255. 246.]
  ...
  [255. 255. 255.]
  [255. 255. 255.]
  [255. 255. 255.]]

 [[254. 250. 241.]
  [232. 228. 219.]
  [223. 219. 210.]
  ...
  [255. 255. 255.]
  [255. 255. 255.]
  [255. 255. 255.]]

 [[252. 248. 239.]
  [239. 235. 226.]
  [241. 237. 228.]
  ...
  [255. 255. 255.]
  [255. 255. 255.]
  [255. 255. 255.]]

 ...

 [[130. 127. 110.]
  [102.  98.  87.]
  [100.  95.  91.]
  ...
  [255. 255. 255.]
  [255. 255. 255.]
  [255. 255. 255.]]

 [[151. 148. 131.]
  [143. 140. 123.]
  [111. 108.  91.]
  ...
  [255. 255. 255.]
  [255. 255. 255.]
  [255. 255. 255.]]

 [[158. 154. 143.]
  [163. 159. 148.]
  [147. 143. 132.]
  ...
  [255. 255. 255.]
  [255. 255. 255.]
  [255. 255. 255.]]]",['jazz']
2634,jazz.94.jpeg,"[[[175. 172. 203.]
  [201. 232. 253.]
  [135. 182. 198.]
  ...
  [  0. 107. 134.]
  [ 74. 126. 124.]
  [188. 178. 179.]]

 [[ 46. 127. 148.]
  [  0. 112. 133.]
  [  0. 144. 174.]
  ...
  [  1. 138. 156.]
  [ 17. 127. 142.]
  [ 48. 110. 121.]]

 [[  4. 144. 171.]
  [  0. 158. 184.]
  [  0. 165. 198.]
  ...
  [  0. 136. 151.]
  [  0. 129. 154.]
  [  0.  96. 111.]]

 ...

 [[  1.   8.  27.]
  [  1.   8.  27.]
  [  1.   8.  27.]
  ...
  [  0. 205. 226.]
  [ 64. 187. 203.]
  [162. 152. 142.]]

 [[ 50.  58.  77.]
  [ 27.  35.  54.]
  [ 26.  34.  53.]
  ...
  [ 57. 208. 239.]
  [226. 253. 255.]
  [133. 122. 138.]]

 [[  6.   9.  26.]
  [  0.   1.  18.]
  [  0.   0.  16.]
  ...
  [169. 193. 205.]
  [ 86.  75.  91.]
  [ 29.  23.  37.]]]",['jazz']
2635,jazz.940.jpeg,"[[[138. 118. 109.]
  [136. 116. 107.]
  [134. 114. 105.]
  ...
  [140. 118. 121.]
  [140. 123. 131.]
  [138. 121. 129.]]

 [[138. 118. 109.]
  [136. 116. 107.]
  [134. 114. 105.]
  ...
  [158. 137. 136.]
  [155. 139. 140.]
  [154. 138. 139.]]

 [[138. 118. 109.]
  [136. 116. 107.]
  [134. 114. 105.]
  ...
  [160. 140. 133.]
  [158. 143. 138.]
  [159. 144. 139.]]

 ...

 [[115.  93.  69.]
  [116.  94.  70.]
  [113.  91.  67.]
  ...
  [ 60.  38.  14.]
  [ 67.  39.  17.]
  [ 65.  37.  15.]]

 [[113.  92.  63.]
  [113.  92.  63.]
  [114.  93.  64.]
  ...
  [ 64.  42.  18.]
  [ 61.  44.  18.]
  [ 61.  44.  18.]]

 [[115.  94.  65.]
  [114.  93.  64.]
  [113.  92.  63.]
  ...
  [ 64.  42.  18.]
  [ 57.  40.  14.]
  [ 56.  39.  13.]]]",['jazz']
2636,jazz.941.jpeg,"[[[239. 224. 219.]
  [187. 187. 197.]
  [159. 162. 171.]
  ...
  [178. 160. 138.]
  [190. 170. 143.]
  [238. 202. 166.]]

 [[208. 209. 213.]
  [155. 174. 191.]
  [157. 176. 193.]
  ...
  [149. 151. 146.]
  [156. 144. 144.]
  [234. 204. 176.]]

 [[204. 206. 203.]
  [141. 161. 172.]
  [142. 162. 173.]
  ...
  [117. 126. 125.]
  [129. 130. 132.]
  [220. 198. 175.]]

 ...

 [[113. 119. 117.]
  [ 89.  95.  93.]
  [106. 112. 110.]
  ...
  [ 94.  89.  85.]
  [105. 100.  96.]
  [115. 110. 106.]]

 [[106. 103.  94.]
  [108. 109. 103.]
  [101. 107. 107.]
  ...
  [ 90.  84.  72.]
  [105.  92.  83.]
  [125. 112. 103.]]

 [[178. 152. 127.]
  [149. 129. 105.]
  [131. 116.  97.]
  ...
  [140. 113.  84.]
  [173. 142.  96.]
  [195. 164. 118.]]]",['jazz']
2637,jazz.942.jpeg,"[[[ 35.  34.  40.]
  [ 33.  32.  38.]
  [ 31.  30.  36.]
  ...
  [ 30.  29.  35.]
  [ 32.  31.  37.]
  [ 26.  25.  31.]]

 [[ 33.  32.  38.]
  [ 32.  31.  37.]
  [ 30.  29.  35.]
  ...
  [ 43.  42.  48.]
  [ 42.  41.  47.]
  [ 31.  30.  36.]]

 [[ 31.  30.  36.]
  [ 30.  29.  35.]
  [ 28.  27.  33.]
  ...
  [ 31.  30.  36.]
  [ 35.  34.  40.]
  [ 24.  23.  29.]]

 ...

 [[ 77.  85.  98.]
  [ 75.  83.  96.]
  [ 87.  95. 108.]
  ...
  [ 38.  26.  36.]
  [ 42.  31.  37.]
  [ 96.  76.  85.]]

 [[ 80.  71.  90.]
  [ 81.  77.  94.]
  [ 83.  85. 100.]
  ...
  [ 42.  30.  40.]
  [ 44.  32.  42.]
  [ 49.  37.  47.]]

 [[ 65.  56.  75.]
  [ 65.  61.  78.]
  [ 68.  70.  85.]
  ...
  [ 42.  30.  40.]
  [ 42.  30.  40.]
  [ 41.  29.  39.]]]",['jazz']
2638,jazz.943.jpeg,"[[[205. 186. 182.]
  [ 85.  61.  59.]
  [ 91.  61.  61.]
  ...
  [177. 177. 177.]
  [206. 197. 190.]
  [214. 205. 198.]]

 [[204. 185. 181.]
  [ 84.  60.  58.]
  [ 90.  60.  60.]
  ...
  [178. 178. 178.]
  [195. 186. 179.]
  [201. 192. 185.]]

 [[203. 184. 180.]
  [ 83.  59.  57.]
  [ 89.  59.  59.]
  ...
  [178. 178. 178.]
  [201. 192. 185.]
  [205. 196. 189.]]

 ...

 [[109. 108. 106.]
  [ 71.  75.  78.]
  [ 20.  29.  36.]
  ...
  [198. 193. 187.]
  [213. 204. 197.]
  [207. 198. 191.]]

 [[ 90.  91.  85.]
  [102. 102. 100.]
  [ 52.  51.  56.]
  ...
  [172. 163. 156.]
  [188. 179. 172.]
  [198. 189. 182.]]

 [[ 98.  99.  93.]
  [117. 117. 115.]
  [ 96.  95. 100.]
  ...
  [172. 163. 156.]
  [186. 177. 170.]
  [198. 189. 182.]]]",['jazz']
2639,jazz.944.jpeg,"[[[122. 126. 137.]
  [112. 116. 127.]
  [ 90.  94. 105.]
  ...
  [ 54.  58.  69.]
  [ 53.  53.  53.]
  [ 74.  74.  74.]]

 [[ 91.  96. 100.]
  [101. 106. 110.]
  [ 83.  88.  92.]
  ...
  [ 45.  50.  54.]
  [ 54.  54.  54.]
  [ 55.  55.  55.]]

 [[ 84.  90.  88.]
  [ 99. 105. 103.]
  [ 86.  92.  90.]
  ...
  [ 41.  47.  45.]
  [ 49.  49.  49.]
  [ 49.  49.  49.]]

 ...

 [[ 65.  65.  65.]
  [ 29.  29.  29.]
  [ 39.  39.  39.]
  ...
  [ 21.  22.  16.]
  [ 17.  20.  13.]
  [ 75.  72.  67.]]

 [[ 97.  92.  89.]
  [ 54.  49.  46.]
  [ 45.  40.  37.]
  ...
  [ 33.  24.  19.]
  [ 44.  30.  21.]
  [ 93.  79.  70.]]

 [[218. 213. 207.]
  [182. 177. 171.]
  [175. 170. 164.]
  ...
  [122. 109. 100.]
  [138. 125. 109.]
  [181. 168. 152.]]]",['jazz']
2640,jazz.945.jpeg,"[[[133. 118. 113.]
  [122. 107. 102.]
  [122. 107. 102.]
  ...
  [ 98. 100.  89.]
  [101.  98.  81.]
  [ 96.  93.  76.]]

 [[127. 112. 107.]
  [125. 110. 105.]
  [129. 114. 109.]
  ...
  [108. 110.  99.]
  [105. 101.  90.]
  [101.  97.  86.]]

 [[127. 112. 107.]
  [130. 115. 110.]
  [133. 118. 113.]
  ...
  [104. 106.  95.]
  [107. 102.  98.]
  [103.  98.  94.]]

 ...

 [[133. 113. 104.]
  [133. 113. 104.]
  [133. 113. 104.]
  ...
  [115. 104. 108.]
  [109. 100.  95.]
  [130. 122. 111.]]

 [[134. 114. 105.]
  [132. 112. 103.]
  [134. 114. 105.]
  ...
  [124. 108. 108.]
  [138. 130. 119.]
  [139. 132. 114.]]

 [[133. 113. 104.]
  [129. 109. 100.]
  [138. 118. 109.]
  ...
  [124. 108. 108.]
  [140. 132. 121.]
  [131. 124. 106.]]]",['jazz']
2641,jazz.946.jpeg,"[[[178. 156. 133.]
  [121.  87.  62.]
  [150. 104.  78.]
  ...
  [189.  74.  45.]
  [182.  82.  56.]
  [194. 130. 103.]]

 [[105.  77.  56.]
  [100.  62.  39.]
  [114.  64.  39.]
  ...
  [175.  72.  39.]
  [196.  76.  52.]
  [193.  86.  66.]]

 [[102.  67.  48.]
  [113.  68.  47.]
  [109.  53.  30.]
  ...
  [241. 173. 128.]
  [220. 145. 103.]
  [180.  87.  53.]]

 ...

 [[ 97.  57.  45.]
  [ 97.  57.  45.]
  [ 97.  57.  45.]
  ...
  [ 76.  44.  31.]
  [ 99.  70.  62.]
  [101.  72.  64.]]

 [[108.  79.  63.]
  [ 91.  62.  46.]
  [ 84.  55.  39.]
  ...
  [111.  79.  64.]
  [102.  78.  66.]
  [105.  81.  69.]]

 [[183. 154. 138.]
  [137. 108.  92.]
  [123.  94.  78.]
  ...
  [164. 138. 121.]
  [181. 158. 142.]
  [177. 154. 138.]]]",['jazz']
